p_used,rbo_globals,rbo_locals,rbo_ids
0.95,0.9846326680658208,0.8412258294558979,0.5503243050044091
0.95,0.9236440921049378,0.8374004762668338,0.63450648116461
0.95,0.9662754277410064,0.7985410243154788,0.4289728586034986
0.95,0.9938022821798213,0.9394901902867436,0.9444583676212313
0.95,0.9379031252824894,0.7213052641715063,0.2732821007909317
0.95,0.9944834228309288,0.9633758693091576,0.953032692704901
0.95,0.8893681625488506,0.4073979850544301,0.1705272379442212
0.95,0.964813320601082,0.7757611079476154,0.632712834002242
0.95,0.973701161594022,0.8438409204138342,0.6859485256970452
0.95,0.9525548523278724,0.8081127016605375,0.5234858349382457
0.95,0.9839900387071836,0.8691534037221149,0.9551382585561676
0.95,0.9747361013838788,0.7867330356152595,0.7222676753794444
0.95,0.9556179642622116,0.8165147299786031,0.7944737430961624
0.95,0.9214395794011628,0.6438139580338205,0.5379808602835516
0.95,0.9666495834657136,0.8321831566161515,0.594339020744343
0.95,0.95594659856051,0.8143639216516152,0.3592764420618444
0.95,0.9610764305093108,0.8384815486451047,0.7502466132659011
0.95,0.9601483084949398,0.7394125129321243,0.388314710604438
0.95,0.9758845240589542,0.8735229311195796,0.7965318644985457
0.95,0.9525312646022984,0.7935242193089997,0.643069643148486
0.95,0.9395667568190722,0.7008137347030247,0.258255430958261
0.95,0.9779622329208728,0.8604968187058403,0.7633818599170821
0.95,0.983913040237578,0.8167903375290659,0.6559343506953779
0.95,0.9914382472185974,0.9120917900721228,0.9365752656007292
0.95,0.975983786666847,0.6925053219914787,0.7155457675399925
0.95,0.9834192631854554,0.8243980159825408,0.5539528314078205
0.95,0.9483667054401024,0.7427806634683952,0.4631267918684217
0.95,0.9764259806602548,0.8858997784878895,0.7232027187271703
0.95,0.9612102625150456,0.8130861617887226,0.8132428433452739
0.95,0.9710686167554694,0.8288399278624171,0.7347795762887606
0.95,0.973577524678684,0.7777567615397414,0.5372167194610292
0.95,0.9070285029233864,0.5744403219181325,0.3088656746525971
0.95,0.9948907309561378,0.9642964716951364,0.9878868005168598
0.95,0.9719291535427024,0.8131101924897981,0.5779591192778484
0.95,0.977560380189804,0.7928551404646912,0.7128325723100568
0.95,0.9739999865660076,0.858958643594692,0.5087316178572068
0.95,0.9526849843926218,0.8155549278144915,0.5099465904712854
0.95,0.9635305812921232,0.7375527438476294,0.284931351038268
0.95,0.940121719593196,0.6852995716701273,0.2766546874890262
0.95,0.8959278342112471,0.2798909083341249,0.2399294624061682
0.95,0.9767628663912168,0.7876412210871246,0.633885572078756
0.95,0.9643008081864036,0.7821597506344811,0.2461273330054199
0.95,0.9633814135760732,0.8308827420562641,0.4809777548248194
0.95,0.993534206979288,0.948638309203954,0.9981011612514556
0.95,0.9980064454902692,0.9901612522421398,0.9418144989102476
0.95,0.9608525182869015,0.7800169281920701,0.6694477214640656
0.95,0.9445254849373782,0.5382650007443108,0.3691230778958271
0.95,0.983586217287018,0.843905543689929,0.7238772471557963
0.95,0.9657456037129484,0.7689795002915756,0.8849064793288458
0.95,0.979933384207158,0.8374704653946206,0.4341709922371924
0.95,0.9763533438661908,0.8570285289916024,0.6746944232697009
0.95,0.9327502415644154,0.6392275977973478,0.1749968678199303
0.95,0.9862412796921752,0.8541233330688138,0.3323198398391389
0.95,0.9681576520438472,0.7788089461801894,0.5274007852677238
0.95,0.9452155868600924,0.6901156973827092,0.3449863557100054
0.95,0.936207290486008,0.7378000811082621,0.4722003912624679
0.95,0.9601980174251789,0.8037448059119532,0.7562364724922438
0.95,0.9424983603516814,0.7594755351438416,0.7319237792346083
0.95,0.9646696728513924,0.8994213168834844,0.8618128535024049
0.95,0.9904910107116404,0.9113881549811677,0.9222984420052842
0.95,0.9742397767700972,0.91254721001894,0.7634606043389351
0.95,0.9856854074669495,0.8790102158841306,0.9086130381006124
0.95,0.9774486799538672,0.8986292683047497,0.8498628813545798
0.95,0.933196097187927,0.5028775798454459,0.8105501044647511
0.95,0.9276004262138844,0.6538914342593458,0.1390234009035826
0.95,0.9652641801780756,0.830454826308658,0.6876967253986622
0.95,0.9744439378539882,0.8472592880093577,0.5456394909206366
0.95,0.9459045964913708,0.7444007480452697,0.4712118218385141
0.95,0.9544277013048154,0.8138607783846343,0.5830456969320736
0.95,0.9693664684203862,0.8222877538729276,0.3369276326602523
0.95,0.9884291293714688,0.865259333088931,0.9462860550654884
0.95,0.9370544024576388,0.536647541665944,0.36694166788686
0.95,0.9628316298672122,0.8539378119065018,0.6254687119695829
0.95,0.9890352202660236,0.9293470156605552,0.8960399651758593
0.95,0.9647921128678874,0.8359008512446687,0.6568427767112641
0.95,0.965562635139314,0.7582179792634294,0.6103952408455051
0.95,0.9892776519534504,0.9467116187204871,0.9207932546381666
0.95,0.9861982048213362,0.877657712426875,0.889833339162835
0.95,0.9843748958647872,0.9103235269551636,0.8460509146661296
0.95,0.93453646694522,0.6962967032321967,0.4584725832613495
0.95,0.9749262887548362,0.8445229178232787,0.4923844376864994
0.95,0.9994061998484586,0.9958265687054768,0.9868100372287254
0.95,0.933610671057128,0.6225463995996676,0.4688172776563621
0.95,0.9520021917250404,0.7867560195607043,0.4916030132765714
0.95,0.9757829069365588,0.8686414851266224,0.8586040293739788
0.95,0.9107830292167034,0.6435317326394614,0.2118156678533987
0.95,0.953522953665886,0.7458165384170736,0.28678984195521
0.95,0.9577833741390616,0.622632256447557,0.6797046262333105
0.95,0.9603255504076368,0.728669801293113,0.4704033906621268
0.95,0.9860046484168502,0.8157533320859927,0.9170862301373648
0.95,0.9580008048743228,0.7876465080175031,0.6023944540373247
0.95,0.956197241398802,0.6624533749454367,0.5593227337718245
0.95,0.894742991050726,0.3920762761203475,0.646787949527187
0.95,0.9752012537062624,0.8746245621425129,0.4896784331307545
0.95,0.9558454652342268,0.8518780505136196,0.4055340242787109
0.95,0.9835360474021276,0.9114636110148155,0.7914949115497962
0.95,0.9531783183663504,0.741511602842591,0.3010788044400548
0.95,0.9082666958899266,0.4690190871478651,0.403872368745133
0.95,0.9974487198552016,0.9743796946006408,0.9895900013027884
0.95,0.9517685766078852,0.5691221411850114,0.353417126818472
0.95,0.9535595283064648,0.6500957323404003,0.5604523570875232
0.95,0.9305851881530876,0.5059223578334078,0.6450056713546325
0.95,0.9774889494749582,0.7342615030339908,0.257993115484956
0.95,0.977433568737682,0.7842164499225144,0.7382986404903747
0.95,0.9553040252105952,0.7816924614977903,0.4519329899476229
0.95,0.9138823087141006,0.6705099037902311,0.533055458323753
0.95,0.9426825534143164,0.7520617520395982,0.2247312136425339
0.95,0.9120514802131108,0.6104934980017341,0.5164027283804207
0.95,0.9868159711207872,0.8738327732844348,0.9140768445232244
0.95,0.9761522144415612,0.8183559680607879,0.8411301872788831
0.95,0.962069703441078,0.7671535510641667,0.6114993004742992
0.95,0.9619062441349427,0.7749610629752444,0.6261904363989524
0.95,0.8996589461345683,0.5625063299392391,0.4091551076160475
0.95,0.9738693712444664,0.8272517478964759,0.3686444938764333
0.95,0.938606343188186,0.479094047054161,0.4883741362223062
0.95,0.9689345561281468,0.8417159926467934,0.5002029180951996
0.95,0.9340927969839932,0.7722184575753075,0.6414407374698807
0.95,0.9687151628025924,0.8313056529458108,0.4108045845525109
0.95,0.974921670484997,0.8724386651156287,0.4284268314696535
0.95,0.9610584461792544,0.8559383459810135,0.8310727167086036
0.95,0.9101906670445088,0.7181927366743177,0.4231598626465924
0.95,0.9841696555982554,0.8726804873649142,0.5211932368245366
0.95,0.9911900519944024,0.9311228500220506,0.940572875375196
0.95,0.9716041078959242,0.8403392215903511,0.849091077250232
0.95,0.9361291927630822,0.7621186940282871,0.7269188627139793
0.95,0.9106616663878252,0.8329134544950791,0.5206450280581774
0.95,0.9304531766562756,0.7053573744066642,0.1890072335340643
0.95,0.9396132492738316,0.6905192672991879,0.2474652602784572
0.95,0.9144738803360036,0.7590492197805321,0.3865139320201736
0.95,0.9428358144495026,0.6628929492402345,0.6543942467215094
0.95,0.9848910995940988,0.8936004060601777,0.8695779525843746
0.95,0.9860212494736638,0.8936417666804918,0.69959946625682
0.95,0.9970678347519704,0.982639632677545,0.9738514285864168
0.95,0.9803709107390934,0.8239727847980844,0.7726721043932364
0.95,0.9588603237901456,0.668983068487528,0.2864551069550811
0.95,0.9646984031394849,0.7822320427097376,0.4066252987995367
0.95,0.9562530826177656,0.7862287709216494,0.6575229182700965
0.95,0.9825967569152078,0.8457058837055773,0.4446000637644898
0.95,0.9410890807950756,0.7138843849451887,0.2462319796403598
0.95,0.9946514677080782,0.9686407809642732,0.955068286453845
0.95,0.9679483889723628,0.7827944046488564,0.3750460009530663
0.95,0.9818402008322032,0.8215269039941904,0.777431446993455
0.95,0.9650496994318252,0.8507595036226102,0.8266006491366634
0.95,0.9384457503849016,0.61784125672663,0.3391875508274498
0.95,0.9641914314893588,0.7191073071965158,0.8207789282184776
0.95,0.8931255058448512,0.596881237561441,0.6379845106459769
0.95,0.9116429170554396,0.5737632578028293,0.2331931539612348
0.95,0.9939799563292796,0.9602157489240688,0.9870357828651968
0.95,0.9453617228370508,0.7194224854367463,0.453805464399627
0.95,0.974185703978908,0.7858709701115048,0.4453640522680364
0.95,0.9781481167984172,0.7701354070513462,0.5927879596821894
0.95,0.978352620414389,0.8600447949042445,0.6278164033588736
0.95,0.9377794003255842,0.782720413812772,0.7342892017290625
0.95,0.9654332722629912,0.8213696944600983,0.7978847756303127
0.95,0.9700563318029152,0.8213232237842686,0.7825440019020561
0.95,0.9583412244215602,0.7680778061345035,0.6581556692231089
0.95,0.9650872410604966,0.7979501385437299,0.6700618185276342
0.95,0.9659110666668662,0.7473128098473476,0.5433303253813248
0.95,0.9571523031760516,0.7686678357519416,0.5416250338284541
0.95,0.9738026962294362,0.7102177963117673,0.3510052794169359
0.95,0.9590506195196428,0.7526465660202439,0.7349773998357482
0.95,0.948169153508488,0.5759074885617368,0.4725978330769085
0.95,0.9806626939404012,0.884118065332919,0.6642733899177498
0.95,0.9627798156354276,0.8398351766976665,0.5508450506676644
0.95,0.9796305005160668,0.9210627845637016,0.8930655768035636
0.95,0.93053404279367,0.6584531262570721,0.6219519982380683
0.95,0.961213164061924,0.8022940796183642,0.2997409010797032
0.95,0.944506144359517,0.7769249004230387,0.5252142493703412
0.95,0.9772587852640768,0.7743937702452925,0.4370888442176678
0.95,0.9870418734039696,0.8877707351868218,0.8308974820049508
0.95,0.971319814135361,0.8985272842135675,0.8177416810868284
0.95,0.9813803231011002,0.8443329980022044,0.9794392996874752
0.95,0.9756128119660628,0.695183622501633,0.7221209941999784
0.95,0.9569816993117606,0.8099035804699534,0.7819463070416997
0.95,0.9022274776003678,0.4517410492398358,0.264263084780039
0.95,0.9608677527216212,0.6974211289373237,0.3839683460031091
0.95,0.9843069987536202,0.8852738224904596,0.8569290377031501
0.95,0.9795263534611452,0.8428303632687402,0.8043951660790171
0.95,0.9421471106310022,0.6400299971102711,0.5058188578779482
0.95,0.968216940310835,0.7699631238512306,0.6533924673887677
0.95,0.9402291434224606,0.544152155099946,0.4905580881776678
0.95,0.9646807970383088,0.8252574374474506,0.4847620498688422
0.95,0.9731016886979896,0.8284341443821164,0.3051495868226123
0.95,0.9760670348899194,0.8099944354561838,0.5469879885363871
0.95,0.9852202824563174,0.8908999415813454,0.937132294527386
0.95,0.9183269890602764,0.7002664543019981,0.4884153429863424
0.95,0.9499622357704688,0.7551312940797488,0.3236406643045888
0.95,0.9566916747851828,0.7979685886463409,0.58711782978875
0.95,0.9699242228250714,0.7529789791416991,0.6258796444758992
0.95,0.9522835186898844,0.7622046690908354,0.3688358854867786
0.95,0.9460645170961848,0.7149710020925342,0.6709503718790936
0.95,0.978555455758538,0.8899592310465743,0.8127693727400641
0.95,0.9498356238356304,0.6928295129276487,0.444330214671065
0.95,0.9770411220775062,0.8711969003553259,0.678305350357713
0.95,0.9764800174650352,0.8414708669136688,0.5579642951700995
0.95,0.9940974851178476,0.95165467078949,0.603093426635603
0.95,0.976861771451795,0.8483970870507811,0.9533582266696068
0.95,0.9683195468025396,0.7605086488355539,0.5690694919499071
0.95,0.9865501619356656,0.8994126702851166,0.6790321491114854
0.95,0.933046499285314,0.7393912362278467,0.6685104407148867
0.95,0.9238537238539644,0.7086789910155095,0.3190975026812694
0.95,0.9625850691567504,0.7905455892202042,0.8348078119446896
0.95,0.9915903309050096,0.9383626458381094,0.7187629805437417
0.95,0.9366338347572036,0.7238655377522224,0.4394081302856136
0.95,0.9955895744643124,0.9015329962644912,0.6708794530373312
0.95,0.9844162257351888,0.8754497660949493,0.8233793737617161
0.95,0.93873166454714,0.6242417338021349,0.5618044426183405
0.95,0.9411121615339536,0.845143044325718,0.7931175281156478
0.95,0.947548134483648,0.7635835773579474,0.7091740944690275
0.95,0.9540886210568628,0.7450514549204255,0.5591197521987946
0.95,0.9729047503935202,0.8589839288339359,0.8282169165604076
0.95,0.9771607400616548,0.8918924368715802,0.8952907207285568
0.95,0.9227802631311808,0.7711512337635005,0.3653266579902173
0.95,0.9898802166494496,0.854800101220439,0.6406162340387572
0.95,0.9642288682105646,0.8269435181905961,0.4819643278105471
0.95,0.9692287178702764,0.774159691294149,0.6116671634748185
0.95,0.9739713461876344,0.8222170649497731,0.8351446478239558
0.95,0.9291482717296216,0.7662375491216655,0.1224980101264929
0.95,0.9414533059609952,0.6506114767687883,0.3826108975803317
0.95,0.9720658194320584,0.8171590815099005,0.652059420533999
0.95,0.99726379572218,0.98059873058818,0.9973926317207495
0.95,0.9467170622441948,0.7675957372967167,0.5679818828937585
0.95,0.9689621847065596,0.7665463351610486,0.7242344342743575
0.95,0.9526434589593996,0.7632295837139298,0.7492926942463062
0.95,0.9830819534880704,0.8694936670466915,0.5613825210263121
0.95,0.9315996525241096,0.6957659284567593,0.5621750225570906
0.95,0.9700516974022708,0.8430849855528333,0.7242076064528598
0.95,0.969998391584144,0.7256149404814827,0.6328579377345769
0.95,0.9751217981978516,0.7892094405971368,0.7482016788876241
0.95,0.9622778619565998,0.8238567151244555,0.8701803124601659
0.95,0.94991994781558,0.7434352381430294,0.6864609773878533
0.95,0.9662033952200983,0.8044108907482651,0.5682283311740693
0.95,0.9342088675229046,0.5546095622239854,0.5834502831909808
0.95,0.9905491596514342,0.9093792586939292,0.9354569627648908
0.95,0.9355066385843824,0.5042325154279208,0.6403263453375515
0.95,0.9705145517930048,0.7690213808104861,0.5309387671038018
0.95,0.9865948811290824,0.9244460828592278,0.954770580916405
0.95,0.9524174282062118,0.6559598363102289,0.4998258568808249
0.95,0.9140973242042472,0.5776884380399987,0.4921011622145834
0.95,0.9810132243283972,0.8387852868859467,0.9656117466214076
0.95,0.9735808914800592,0.7160919960663878,0.4342539957098738
0.95,0.8284226567405937,0.5107443996494989,0.2324491381386833
0.95,0.9319046147579458,0.7071421752811182,0.4866490726418705
0.95,0.9812747653087504,0.8656381302140654,0.8395621797016839
0.95,0.9441647061620092,0.7338677494023054,0.5215642169038214
0.95,0.940385561772383,0.7633350203218601,0.5397867698666013
0.95,0.9746436229574696,0.7801258315555157,0.7027409713388928
0.95,0.98636714715026,0.8998177926608577,0.9338346370939328
0.95,0.9622133162507286,0.835639955036794,0.9070933616595374
0.95,0.959984024681592,0.8024841486569394,0.3811512124444119
0.95,0.9704286479535732,0.8186314759272121,0.6880174340016485
0.95,0.8773329905676923,0.6660553851130807,0.4087502211860622
0.95,0.925005320954554,0.7251516719417163,0.6560966029370966
0.95,0.930722769533302,0.6925700735294911,0.3670371554680925
0.95,0.9921736339121988,0.9497775361568236,0.8915221414187382
0.95,0.9674894832411776,0.7512345454150301,0.7267510349843472
0.95,0.9697853044486716,0.8317373554217364,0.6460269451167281
0.95,0.9516549294564546,0.8397788677127154,0.5448166034499985
0.95,0.9862409652986251,0.9193103812066988,0.7973553172180808
0.95,0.9717797836390264,0.8123740225729903,0.5986300370051262
0.95,0.9503072162350454,0.7612577389896287,0.3627630597421648
0.95,0.972608857270918,0.8160867748233918,0.4568615972630891
0.95,0.8821342754444456,0.6036735024518911,0.4222853015065216
0.95,0.9608773505051522,0.8211149077615176,0.4425969665916721
0.95,0.98005967796769,0.8583158572446352,0.7643365050301942
0.95,0.98342583297134,0.8525917337042518,0.7746540217257566
0.95,0.9750424178728068,0.8497603853416125,0.5649335148062665
0.95,0.995750996268776,0.9721507449103716,0.9730478705858012
0.95,0.9675212382135084,0.7465947464994913,0.4734208630400722
0.95,0.959507023475695,0.816151111111036,0.4716844649952634
0.95,0.9149558916423532,0.5579192481462103,0.4315726516610086
0.95,0.9816477396671623,0.8775062794145309,0.905146394756008
0.95,0.978081027946708,0.8832555121591649,0.5631222043053622
0.95,0.9641231466477976,0.6980137713823198,0.5767238703798314
0.95,0.9762428100852298,0.7758355601789932,0.5934166829926908
0.95,0.9741900716110048,0.8431455161742847,0.6701083499769506
0.95,0.9876773978663376,0.9221239139046848,0.8751938523711551
0.95,0.9839377824856904,0.8562881690287578,0.459035601313949
0.95,0.9774491336102762,0.8311350820168126,0.3275805278804133
0.95,0.9711329113124876,0.8813267706258581,0.4226392017196053
0.95,0.964812211064448,0.826732682536964,0.6181778777764144
0.95,0.960630671193307,0.8186924532155365,0.2313736394624843
0.95,0.9896889698975802,0.892146198082019,0.8130997661984101
0.95,0.9462100458556834,0.5574117658677905,0.4133700704160996
0.95,0.9851928577168484,0.8556351139873776,0.7591250451408065
0.95,0.9857505994603236,0.8901677899349644,0.9114896050093774
0.95,0.9785808530850904,0.8243239917550544,0.5303886415403123
0.95,0.8745200973728668,0.4315947786316324,0.3905332638533526
0.95,0.8834953330299766,0.5812442739300414,0.4449150505084817
0.95,0.975543609693086,0.8345502433679033,0.4361207517230812
0.95,0.9542771436075838,0.829599826703683,0.5559412295749423
0.95,0.948670642802623,0.8093545806490923,0.634815441256819
0.95,0.9702895071539568,0.7305289407528885,0.771173874557796
0.95,0.925052471514803,0.6903871190194316,0.4506323181923155
0.95,0.9739242207594524,0.7224768491841382,0.6430896500370694
0.95,0.981999403342554,0.799740827094306,0.9723573248231931
0.95,0.9818257728042624,0.8389566373194578,0.836669261212365
0.95,0.9823633439446204,0.8834693927594719,0.7562330983378696
0.95,0.953179801451029,0.8053016013448472,0.3041180524205042
0.95,0.9595986334070984,0.7592813848855322,0.6083803686635376
0.95,0.996753743070354,0.9728745027215692,0.98807797857807
0.95,0.964569244150336,0.7876235302691599,0.6692477115775454
0.95,0.989971091618384,0.9325241670387476,0.8938138877654093
0.95,0.9928051974831946,0.9305061895813628,0.9008240305257752
0.95,0.909897075057468,0.6022006738398713,0.4203006955441026
0.95,0.9586855921399235,0.781956142956863,0.8169944524187627
0.95,0.9816183747380256,0.8663313674349052,0.5264865629906248
0.95,0.993798269771885,0.965946079140782,0.973305109397942
0.95,0.9732822974544868,0.8658616031483278,0.6550885091661134
0.95,0.9286327835528732,0.7764145295967102,0.4091433972961571
0.95,0.9634064031321298,0.76296001462587,0.3385425800299069
0.95,0.9608939062380252,0.8377009131077076,0.7513198487530204
0.95,0.9537685550113616,0.6835998157277694,0.4087246048267958
0.95,0.941194320955852,0.6526658165732001,0.6343918562641427
0.95,0.9498371848126624,0.7311839511987575,0.4831010673839899
0.95,0.9527437346930808,0.7858835075419108,0.6092743811112673
0.95,0.9579569564474472,0.7559525821430534,0.2250979941099567
0.95,0.9726833271597684,0.7743511646392893,0.4954366142369759
0.95,0.9886386887269258,0.9345481732325814,0.6818016758290121
0.95,0.9872495398872676,0.9189088919051358,0.6773358631056968
0.95,0.991208005605571,0.905555234438308,0.5694851788061543
0.95,0.9881245541354888,0.8483524562668243,0.6567962754770665
0.95,0.9785738271553044,0.8236031025376823,0.4511896561153111
0.95,0.950801957870465,0.6902809716467192,0.355595381191182
0.95,0.9828488874795266,0.9186082928083144,0.930499182983189
0.95,0.8831617412811807,0.5621213368382001,0.288048609819537
0.95,0.9941877279490308,0.9314682093893656,0.9125633075538516
0.95,0.9620651108910988,0.7530138174363927,0.7046149438929561
0.95,0.932731608094498,0.6808565775063135,0.6282407117764841
0.95,0.9799145029905116,0.8472840138778923,0.3928590320408863
0.95,0.9606806594144748,0.7814785150933717,0.8284262839940816
0.95,0.9397450681678672,0.6512482971425154,0.4236927703351192
0.95,0.9909633951711164,0.914729860430033,0.9378020432786022
0.95,0.983767334796148,0.8802714821746451,0.6435691114356733
0.95,0.9715971658316692,0.8213918311145778,0.5457437867078037
0.95,0.9486882736035772,0.831498271602366,0.7621922741422085
0.95,0.9460872102790358,0.6356092012229877,0.3686852072636887
0.95,0.9500468753007204,0.8281419952730321,0.7224877193687157
0.95,0.9443981610429418,0.6712764554233136,0.4437327634925014
0.95,0.9675318427136947,0.7392652762617286,0.8736039359710339
0.95,0.9539997255725574,0.7595153870852622,0.6384008264594584
0.95,0.9312064055327663,0.708175127759586,0.2915723574195613
0.95,0.9266897680115864,0.717025007360652,0.3660507979069566
0.95,0.9888409478275686,0.9351321853600691,0.8478914863070093
0.95,0.9671958479620568,0.8185171651341399,0.5888042415001391
0.95,0.9505204132437876,0.7220505615649179,0.5185462468256604
0.95,0.9915083378987468,0.9226018733439392,0.9076569367933096
0.95,0.957387360698016,0.8066466869414964,0.8926887987320393
0.95,0.9594069995777472,0.8119752363340147,0.5763021768797226
0.95,0.937460925570366,0.6517436509077643,0.5208990466259038
0.95,0.9925316170067748,0.862334362238153,0.6676094184612349
0.95,0.9650428619888488,0.7277383872840671,0.6844280580665613
0.95,0.9958883722920812,0.9699704728840362,0.966093521094314
0.95,0.9269267576313523,0.6109875344126561,0.3380945779107759
0.95,0.9538354852580662,0.6605818596029666,0.7886653497893302
0.95,0.9858449856719528,0.9247980252563092,0.8913783775488996
0.95,0.9436088000319944,0.7358977240916055,0.2904280164749704
0.95,0.9961201942106552,0.9387758858012252,0.6230555930566678
0.95,0.9734165012402344,0.8145262168404771,0.4232359259739018
0.95,0.9565977289480748,0.7428235582971682,0.4946398960026218
0.95,0.9861836227224248,0.8931887373054442,0.937900915844701
0.95,0.9330222663629332,0.7440083318952054,0.6239179882686195
0.95,0.9756495730551924,0.7823697308807194,0.644684289967136
0.95,0.9633520257253428,0.7382397038582046,0.8178551927233335
0.95,0.9405218889209724,0.768890047188289,0.4660146240169765
0.95,0.975961837535542,0.8311070678992899,0.4726657539888101
0.95,0.9818766253940452,0.9006961424521314,0.3613727630718218
0.95,0.962057180158465,0.7239490333186611,0.3831167591198803
0.95,0.9774654686934708,0.8657304692196863,0.7388083524424471
0.95,0.9590436713857992,0.740845303470125,0.4457840818353364
0.95,0.9500183415454668,0.6997889962585301,0.6407807764839187
0.95,0.9784388730280538,0.7616835625788082,0.5323964131354498
0.95,0.9215121125537116,0.7183375960053373,0.3858669850859314
0.95,0.9768268992674606,0.8934407727877473,0.8450277634240786
0.95,0.9960137484379812,0.968593501055214,0.969267013477152
0.95,0.9777571345130472,0.8674880370587611,0.6599932266993956
0.95,0.9451224860119342,0.6578485254398577,0.4487454271228657
0.95,0.9537630110416072,0.7798280069318546,0.3353603003389905
0.95,0.953104587513002,0.7838210686551984,0.6843358514482782
0.95,0.9893827652502714,0.9268247654048368,0.7881848590240056
0.95,0.9615650010850056,0.7572663508624481,0.6896614098048581
0.95,0.9544671488957088,0.7838371591319799,0.5475707978899913
0.95,0.9458788724193254,0.68045582079998,0.5239149169261184
0.95,0.9533341071601856,0.7593470123731192,0.5182774963781693
0.95,0.9846706403878124,0.905993870977594,0.7511112861576038
0.95,0.9564990267967776,0.586288388742401,0.6216648154155152
0.95,0.9153771129554924,0.6301591823411571,0.3591572540552131
0.95,0.9640914644139152,0.8132699019543562,0.7800217386721838
0.95,0.9585202403396575,0.7807921093906159,0.4712544634385939
0.95,0.9767983077507436,0.7957125931895488,0.5707177197615954
0.95,0.95465276357451,0.8118452074207386,0.2658177745430717
0.95,0.92359584957835,0.6668586868168989,0.4080707050718163
0.95,0.939223554011253,0.7035529772409143,0.4720425036541841
0.95,0.9778399079963036,0.8716070363043955,0.7628028369531238
0.95,0.9467563872726592,0.7590514859482069,0.4796588350053849
0.95,0.9930042801691452,0.9018998383173322,0.9891872174202472
0.95,0.9395370487198108,0.6989654091949855,0.5389731429487223
0.95,0.9233868997303863,0.7698370045484765,0.1955751313333685
0.95,0.9682777755070028,0.8549795599645308,0.8013364352689246
0.95,0.9906397319726034,0.9409381895558452,0.9524129101136652
0.95,0.9773904225648076,0.9073085064291958,0.9018772850985548
0.95,0.9527496495526504,0.7290588858863714,0.5778165217589458
0.95,0.971734179060336,0.8071654754734575,0.4444404553564096
0.95,0.9518679361096748,0.72641081591222,0.5321387888969862
0.95,0.9158529061368428,0.6162780318990667,0.469000312206896
0.95,0.977410734781851,0.8394796396970292,0.4072755785279974
0.95,0.9725592860139394,0.8901918461105761,0.843670246002661
0.95,0.9098967912500304,0.6428591231232729,0.579857574994119
0.95,0.9083186949901992,0.7355646447438504,0.4441558882825792
0.95,0.9792047304505708,0.8843953564391109,0.5384803478141627
0.95,0.9912572654777196,0.9426448178066176,0.9027886242467816
0.95,0.9510395948167312,0.7314476200158372,0.3052106531010634
0.95,0.9957270220046084,0.9649956653879176,0.9643511172353918
0.95,0.951879659310777,0.763550246069304,0.7814166784299059
0.95,0.9353548393930609,0.5863488172912955,0.6130058451778907
0.95,0.932275896136762,0.7170511023846022,0.3319177082858232
0.95,0.928986630451236,0.7582781839772533,0.6278078170596515
0.95,0.9719208909089824,0.8357082558765886,0.6960702690580103
0.95,0.9962462772347662,0.9410960756396036,0.986358415413238
0.95,0.9571121122401895,0.6803150957957318,0.5889215852374238
0.95,0.9412962541204108,0.7078748642622728,0.4261289928587376
0.95,0.9267987794127116,0.694916041938537,0.343209277452398
0.95,0.9620892665054206,0.8574143722338626,0.7989135363847667
0.95,0.9734112532987514,0.8772917395307954,0.9155586911827044
0.95,0.9870200466870802,0.9005471541524159,0.9615567945935504
0.95,0.9540893283694706,0.7971513539334528,0.7976546193545235
0.95,0.917236437876848,0.5934083700060147,0.4102266211504088
0.95,0.9789770083632152,0.8383018402428702,0.5030701040828908
0.95,0.9630978346255724,0.7910256343636992,0.8272160043381626
0.95,0.9603814003050613,0.7010681276709434,0.5946832499943763
0.95,0.9673514671832636,0.7695208115433821,0.5696118244343648
0.95,0.9870294509696014,0.9065157962477228,0.8281952377785131
0.95,0.928665537113684,0.7799429306834202,0.4631316634226954
0.95,0.9744459984645808,0.914192166435395,0.8943751576018866
0.95,0.9803924107758556,0.8853631396747185,0.8649562370354216
0.95,0.9641897853679892,0.8218263673153383,0.7908359476526085
0.95,0.9962414655808902,0.9632319685529488,0.9092524205728252
0.95,0.9323747069866196,0.7070209747634328,0.3901583941981971
0.95,0.9495733326838208,0.7642533584476222,0.6827281651130823
0.95,0.983120055570107,0.8548305943882276,0.6119631710128819
0.95,0.9838651891822832,0.9087477159048246,0.9575204991210804
0.95,0.9665026800595228,0.8098604277896222,0.5473493022069913
0.95,0.9839639536375392,0.8822722446133029,0.5351879206819523
0.95,0.9865541867532988,0.9054245606129644,0.5602589116307475
0.95,0.9323307855298444,0.6827661669539017,0.4052021793532923
0.95,0.9719252187721432,0.8614789715166593,0.6772687074684
0.95,0.9446450371101598,0.7687939178060047,0.6064148755270936
0.95,0.9413085064602624,0.5836406377966067,0.4713658877358857
0.95,0.9600744747506356,0.8324497807017466,0.7653636622847153
0.95,0.9539574983246129,0.7368329961805831,0.3788811257956402
0.95,0.9931632215470884,0.877117072136099,0.5368924037925248
0.95,0.9746374616618736,0.7795346882108732,0.274588207685969
0.95,0.9912523016244744,0.9150230378916124,0.9395058991428288
0.95,0.9685776388903684,0.8352590313041555,0.6747877739673802
0.95,0.9663979936273052,0.7286886871916828,0.7164371424203723
0.95,0.9986649440611202,0.989244238756089,0.9863196604844948
