p_used,rbo_globals_0,rbo_locals_0,rbo_globals_1,rbo_locals_1,rbo_ids
0.95,0.86984891845292,0.29567761570327994,0.8730470570529325,0.7359182810400058,0.3571778534838537
0.95,0.8347417599610713,0.5447542033159675,0.8475145589403239,0.7275783161484674,0.39922556962892447
0.95,0.8706121032434513,0.31391495860956137,0.875022684449444,0.7410729612561145,0.5987688568705943
0.95,0.80054572634106,0.3780286724096011,0.8597566836454634,0.7682823656952923,0.2511903820881603
0.95,0.8870015276341033,0.4792693746714467,0.8898163146179318,0.7881648536892711,0.37859248728180395
0.95,0.8758531866083729,0.49016191745259735,0.8792121311104025,0.7626825846172648,0.12278267796630778
0.95,0.8776748443368623,0.2374861492383452,0.8787815234671693,0.7491060123422896,0.5765364757431526
0.95,0.8899933119714523,0.5608228326945505,0.8781202944895075,0.7509854131341219,0.47341683751608093
0.95,0.8883210509671914,0.5036810585843677,0.8791892299481423,0.7490480045868084,0.477404344295684
0.95,0.9008812298601196,0.6212368026556527,0.8953286147373137,0.8045135728179127,0.228214527397935
0.95,0.8963906158295154,0.6990427959328067,0.90765659641244,0.8429625101733444,0.6372803644154662
0.95,0.9014703005192646,0.6681169921366225,0.8965079568674303,0.8094634965903224,0.26976652897247627
0.95,0.8800545428533998,0.2897011523646543,0.8803869946521475,0.7547504218395469,0.6292324447095009
0.95,0.8738183770766244,0.3309950078429655,0.8790744912469074,0.7535567406356443,0.6459434162363377
0.95,0.8436578520662915,0.4202734974376047,0.8805246524924166,0.7620208438501062,0.24117215039348283
0.95,0.8828462862190897,0.5635133178002203,0.8833953239738456,0.7752420114542296,0.40094223185560185
0.95,0.887091387354897,0.5289749714784161,0.8881844199376935,0.7839594550947087,0.2510556223091232
0.95,0.883010658408664,0.3287604679335237,0.8827757588700044,0.7629044861372161,0.7115750783818187
0.95,0.8882916289679412,0.562257826340366,0.8911489757137574,0.7934122829440353,0.38266052242003
0.95,0.8844499002348344,0.4268603680556848,0.8861331087616173,0.775622810587523,0.7059169178777881
0.95,0.8895556923682599,0.5434491484697203,0.8867089762400062,0.7825693210087762,0.5648736194581407
0.95,0.8810592492337878,0.4936237600712084,0.8964822361502941,0.8050288017755622,0.4503974888333531
0.95,0.8936689893378155,0.5884959461075279,0.8906727726786752,0.7909957513203005,0.20394215787234896
0.95,0.8919963157387744,0.5794101124068329,0.8881191113760215,0.7794806623207557,0.7035227745474255
0.95,0.8824370142740433,0.3191298703853151,0.8813944138758598,0.7580590726945573,0.48820725635127027
0.95,0.8442380499858922,0.5677920234047336,0.8448281931520774,0.7105496533588447,0.2760221352040137
0.95,0.8847219010731281,0.495788270270843,0.895491459818831,0.806109338573471,0.22539790382221647
0.95,0.8236856106547192,0.4732105665902041,0.843480817469571,0.7245963039965068,0.400407741762645
0.95,0.8981563123613037,0.5929349648976302,0.8886057724069966,0.7842560023077273,0.5967558605329885
0.95,0.8825494880497898,0.3139050470358838,0.8828555845021093,0.7632019769723702,0.3205999676324002
0.95,0.8739604997781909,0.3765914502382537,0.8788656214021261,0.7548272814848889,0.5314711463911874
0.95,0.8937512977943379,0.7503157528382879,0.889694966228889,0.8196051762054867,0.4436445881573078
0.95,0.8488440174083273,0.49384754142173204,0.860227759748557,0.7620174146457444,0.3627522193291704
0.95,0.8740681985285688,0.3095350307130685,0.8757519145996492,0.7424984811486082,0.37944183662154374
0.95,0.8853127935036503,0.6780923332834917,0.8814844508099029,0.7925518996987164,0.6190426503765908
0.95,0.87956779130645,0.4670184831720863,0.8913300923252759,0.7833239652142551,0.640970543421677
0.95,0.8725380141772064,0.6229346403970202,0.8761203007129508,0.7945619839813287,0.6481003881741851
0.95,0.880810507040121,0.41864953913700365,0.8888573656225984,0.7821304861944417,0.22799613494924026
0.95,0.8915174950530723,0.5975606254203354,0.9157611446410121,0.8594828759421321,0.13000955309608886
0.95,0.8789295724367825,0.4053277052986498,0.8793543983753902,0.7542834536917181,0.14741496693954703
0.95,0.8624376067869749,0.35511831004035316,0.8486674738014405,0.6661151216653795,0.3080448397985006
0.95,0.8006800190858283,0.29709432398278873,0.8178091221476302,0.6429135348977006,0.38033640694489695
0.95,0.8779286968269102,0.2535580758721093,0.880082765445928,0.7536631934934216,0.28767461114188314
0.95,0.8992927960006277,0.6371816505248776,0.88928480456221,0.7845744571948587,0.19638046342197085
0.95,0.875690373178788,0.41434787924224437,0.8932662528437512,0.7934109095443719,0.4366069605779355
0.95,0.8787896627556908,0.4493541232401432,0.8761469461602003,0.7465747269238133,0.5226739500364418
0.95,0.885836278491118,0.4515926799817969,0.8830738420906429,0.765061051827925,0.5024749571195923
0.95,0.9155860310635818,0.7417999455539176,0.9294338130226856,0.897998540112278,0.4489833126156038
0.95,0.8636133648040732,0.3313632644010782,0.8543233285446831,0.683086658772217,0.1993578880155805
0.95,0.8797653234549925,0.34037495412167146,0.879719134698358,0.7538889011646159,0.4228880333832267
0.95,0.8873263505430897,0.517969849741188,0.8812853469640338,0.7617701238823359,0.35124554814175724
0.95,0.8273372482019759,0.2210425553946727,0.8514365765349825,0.6951981716206062,0.21302922295698995
0.95,0.8850000548121617,0.6465156901852376,0.8686570934204828,0.7438930308532901,0.43898170806691367
0.95,0.8844569380335287,0.38086931354770726,0.8797946008634991,0.7518069382091989,0.22854618652806366
0.95,0.9170831434955891,0.7171040413326953,0.8976656881112646,0.8054386692464701,0.3171159512153792
0.95,0.840796619944505,0.19110111579798159,0.8569750213234771,0.6942823533133515,0.23398767956742572
0.95,0.8287438915276111,0.4903660896778633,0.8242880088148105,0.6785446090691268,0.22889279277848865
0.95,0.8920901390244576,0.6462051237859875,0.8995755554782221,0.8110766488050679,0.5002484898873217
0.95,0.8838377338885135,0.6150602102271691,0.8959391147563356,0.8113224867036645,0.20732401637082637
0.95,0.9164641488001407,0.6911102766534782,0.9263414962293842,0.8755766597437504,0.3142901950432206
0.95,0.8816677322289704,0.5177542553206125,0.8841607206632803,0.7786422818536541,0.42814794811022067
0.95,0.8543224267275421,0.5378899408896538,0.862169545438378,0.7454612841666801,0.6271233473163016
0.95,0.8739068017262265,0.2540339631679699,0.8769249997141584,0.7444494231222377,0.6114593034057914
0.95,0.8765971368996996,0.33738885859855194,0.8774315447917872,0.7471485801833663,0.7144808963580586
0.95,0.8297499895552197,0.4662403453546223,0.8525268476030574,0.7348682899704316,0.4311908617271115
0.95,0.8833727285490584,0.7269354366367242,0.8836915874436168,0.821703532468068,0.49471671994492533
0.95,0.8707320118076018,0.2942066358907572,0.8747599430423559,0.737595108521002,0.23825798819830876
0.95,0.8752580163194126,0.2518126625836898,0.8787585673366527,0.7497571645895241,0.16714358212478383
0.95,0.8794279539524659,0.38420210349446215,0.8816536728706211,0.761233350564183,0.22513633450919315
0.95,0.8853217522324832,0.5015280901656176,0.8869272808668146,0.7754476979056798,0.2390126075935602
0.95,0.8263981728827517,0.6085139294790199,0.8429718946119383,0.7417499838044302,0.4736866105276202
0.95,0.8319992855207257,0.5025730360539477,0.8565567348954843,0.7417909420919081,0.4558929048129771
0.95,0.8711617252096255,0.3599827118106449,0.8743248134451335,0.7312331749050892,0.6271959153983291
0.95,0.8814084384663244,0.6857927366559343,0.8696840447687366,0.767708489927821,0.36927395646134603
0.95,0.8864245631630538,0.565275801231024,0.891925349142771,0.7991766987783552,0.6145993623663919
0.95,0.9000109296105914,0.6041272853931627,0.8908766926477838,0.789392513852745,0.28830722557728444
0.95,0.8592047090288711,0.3663704121654819,0.8582360418850256,0.6973268498377947,0.42843507342026393
0.95,0.8904980798407047,0.5851495582822869,0.8847599282137715,0.776954106403514,0.3211224811887589
0.95,0.8861065395913951,0.49370352038945875,0.8877083724240711,0.7803778856707124,0.45952254938700254
0.95,0.8261079113487356,0.4271165030219935,0.841831550968248,0.7012895877692205,0.6001878622099561
0.95,0.751235568304448,0.2963383867474099,0.7856138655990158,0.639669492195458,0.19014680772997028
0.95,0.7857769654995778,0.33608285061743803,0.8124906285540385,0.6427915613495375,0.3247466959509991
0.95,0.8801477119036784,0.397753461643396,0.8845853118638454,0.7701996071331528,0.33564018762441244
0.95,0.8649411214053581,0.20553673642225248,0.8705854515878038,0.7274447184701012,0.42241387546307485
0.95,0.8633680475220117,0.5820050111999286,0.8732729929899375,0.7611785460562114,0.3397131022510399
0.95,0.8780809431264008,0.6393961338816054,0.8907206795536224,0.8012449236940669,0.4049629505739008
0.95,0.8571479884435562,0.3482686525225352,0.8544365863113531,0.6862355572867802,0.18055670114136013
0.95,0.9060640860033404,0.6531144029024027,0.8977790180653937,0.8096927289031371,0.6137903854050988
0.95,0.8684535281701558,0.450794125103205,0.8527676330537731,0.6899853776556496,0.2940261415025619
0.95,0.8816443552462875,0.26372727841301163,0.8817432137540624,0.7589724819679461,0.6088607962585224
0.95,0.8827032700076847,0.6637278427223376,0.8822906777892409,0.790230743731951,0.2568636541629258
0.95,0.8381758815178196,0.5114868116221576,0.8459498943335126,0.7170502710010006,0.551200119401985
0.95,0.9549049137978614,0.8991227037179883,0.938543617600166,0.9043166906434978,0.22982238206409805
0.95,0.8226794197011326,0.4933437992373963,0.8391433907867956,0.7244642553147688,0.5654178770893845
0.95,0.8775398412336368,0.2302004033764736,0.8787282305338077,0.7489921082239602,0.33872971077786856
0.95,0.8645013781106976,0.34082607434154116,0.8689778894152217,0.7271521958867001,0.6345165337281387
0.95,0.8356359081864908,0.25560470171887584,0.853057402896254,0.6924450680844014,0.39853343145486186
0.95,0.8795841820941611,0.4685662238308335,0.8721838826545852,0.7364998981772231,0.2568650717379037
0.95,0.9248644690275456,0.7493309437971223,0.9102480711444079,0.8416041219605936,0.3429112771300279
0.95,0.8780872750193437,0.25931179680180416,0.8821918090367249,0.7606123200436024,0.3955642621981038
0.95,0.8506290285538849,0.46518684050531084,0.8649560109959208,0.747363975601879,0.28384032066337783
0.95,0.8866656418740185,0.5110952428049392,0.8829636016168104,0.7669422583846892,0.16640083220792595
0.95,0.8863820484378303,0.4450338438654193,0.8883114035055969,0.7830314498730853,0.4920784434218766
0.95,0.9003909254747472,0.6824694124258154,0.8967793789981199,0.8114188588159964,0.5039685203869376
0.95,0.8510420649491371,0.3761518757799037,0.8597341158069796,0.7125194282339017,0.28501687619062577
0.95,0.8745010071062929,0.6313668910993271,0.8785771120773987,0.7828842933595777,0.33416507684000984
0.95,0.8449261764635676,0.3354856624766874,0.8697990516238358,0.7297158670498844,0.36001842666962186
0.95,0.8805243933195116,0.43614162554199143,0.8839859633804802,0.7697777990647193,0.6527466792545711
0.95,0.890103264191599,0.536626105333561,0.8876463496242376,0.7816127306556446,0.6924068856978842
0.95,0.8464941645388872,0.3000237931966351,0.8804239117337102,0.7457159586225317,0.4740144307311333
0.95,0.7906727818027246,0.4506147379207328,0.8248961642284639,0.7051065724917829,0.3101264358087305
0.95,0.8369062893075262,0.41835042648665743,0.8558056760242061,0.7265013543398389,0.40986074530198086
0.95,0.8777275867842258,0.33799444442491317,0.8781132920502801,0.7486922028622813,0.22025019114299785
0.95,0.8991999576582336,0.5994746110253737,0.8927648605766656,0.795765180198317,0.44758483507428054
0.95,0.8849925110982224,0.4238535003713015,0.8768786634835337,0.7385300834181399,0.4061819418357169
0.95,0.8814586836093132,0.5055273954341285,0.8810387052512619,0.7633555241535919,0.27384523359801244
0.95,0.8853217967129579,0.5026006105645668,0.892936770852285,0.7992310167648436,0.3169916920712618
0.95,0.8663144689979233,0.5063398701961375,0.878201585697479,0.7655319625404394,0.6039587424765603
0.95,0.8535048404896305,0.4283621141668994,0.8555666097735593,0.7085535901684831,0.21951636438803385
0.95,0.9316518410627564,0.8240375871166741,0.923684117039094,0.8784357333943378,0.25262796221182815
0.95,0.8462021248741556,0.33743179248086447,0.8693467728023718,0.7314630098224613,0.24848238768586312
0.95,0.9079253207942299,0.7303572277788698,0.9012184513501048,0.8242129031021561,0.31823625274248457
0.95,0.8555758329438192,0.45266036266627746,0.8662294211724374,0.7321532493939227,0.6973000744761582
0.95,0.8839493304455492,0.38144328921176757,0.883805695404543,0.7668671451095925,0.6082460487642726
0.95,0.8808096788653516,0.2704713952641454,0.8810173677120725,0.7566595453254299,0.38801608258551706
0.95,0.8714431172668978,0.484528749350571,0.8732743377326903,0.7483747907015139,0.4159989278195986
0.95,0.875368151440116,0.45365738497762337,0.8825379815064827,0.7707078592553097,0.3363247357220598
0.95,0.9049832734366792,0.7460915196646968,0.9149049115950283,0.8671860658331463,0.5736666963222019
0.95,0.8302519680762382,0.32001716314219786,0.8437363141145728,0.6824838033244106,0.28042677771257596
0.95,0.8205447941569805,0.31665997937835044,0.8330076600320698,0.6749474444730899,0.29525084075200403
0.95,0.8699045809507739,0.5955319353568463,0.894580175046708,0.8097022374185752,0.3403040465072109
0.95,0.8632057730923004,0.44967143371634793,0.8690859735804957,0.7427002451637854,0.6153565106885989
0.95,0.875516830974337,0.3537988241685913,0.8782455617274922,0.7509867928174199,0.5368803741373898
0.95,0.8444949607900669,0.5853513581665678,0.8832014190377795,0.7504220604412336,0.30677965675375146
0.95,0.8724889946429679,0.34787690234493346,0.8743295104522482,0.7393343867205264,0.6033335210781295
0.95,0.884067355035085,0.6138558075748183,0.8785434938400477,0.7702982471523327,0.5505505387209549
0.95,0.8397436515863953,0.3439066534476758,0.8541276967158915,0.7153371360113779,0.32350885911245897
0.95,0.888650115612967,0.5022591108422987,0.8865543499732147,0.7767369767439609,0.1515778038986004
0.95,0.8563577631735061,0.5924224476966012,0.857122395581668,0.7461254410396047,0.3719120357648744
0.95,0.88749688056458,0.46641483446222043,0.8897138352413465,0.7850898311344605,0.22927780586780272
0.95,0.8816122428393173,0.2543709806554692,0.881710174541386,0.7588754299449674,0.7086689189113073
0.95,0.8268546106154114,0.2467998833117811,0.8403242035085469,0.6659500126397325,0.16993967033014248
0.95,0.8065766619856086,0.24851707320995067,0.8214121924174904,0.6356339447160004,0.3700484025561094
0.95,0.8866213667868608,0.6490942552094794,0.8865020134121147,0.7930920420770261,0.4067398766893197
0.95,0.8753128548995291,0.34420072562925796,0.8776058386088379,0.7493790921426734,0.5147143119045031
0.95,0.8794348880762333,0.4881918373292691,0.8832819503358436,0.774160921431327,0.42249048400172323
0.95,0.8934448713685041,0.6282894697152565,0.8971581888140027,0.8069863711261593,0.5380961070893078
0.95,0.7892520875676409,0.21874616362528318,0.8199231094970949,0.6371234242759972,0.2397149753327764
0.95,0.8806319836144911,0.3750572554695041,0.8822318329163432,0.7622506550077651,0.3179430327064063
0.95,0.8694526890048129,0.34378609767966656,0.8715923220641006,0.7330747844551695,0.46154807853241475
0.95,0.9175245711635439,0.7479118599856818,0.9347320842786211,0.9038488494110466,0.30028688779639473
0.95,0.8909063586401188,0.5970471137158282,0.9008454851091736,0.8244954924655458,0.41949820147593947
0.95,0.8372390469284127,0.43491351476343615,0.8408483894669843,0.6745728328868325,0.31243944399099144
0.95,0.8825542104536394,0.36191083219299003,0.8812497365827037,0.7581734441728508,0.40298085829216723
0.95,0.9034554113482377,0.6275913179649725,0.8871709968374336,0.7736709346329159,0.4232931273945384
0.95,0.8833675205419668,0.6564408966223361,0.8696656961811629,0.7536321467989626,0.2742893578760742
0.95,0.8893513263311933,0.5695140517812911,0.8905806562740534,0.7937305272525631,0.14868470292121247
0.95,0.8817835768679065,0.45869480387309847,0.8865840984572275,0.778859685198221,0.28183128611445424
0.95,0.9019498065239276,0.6872952944540465,0.8868729944127379,0.7823660438210784,0.2935808388965069
0.95,0.8605175087571861,0.32291708693464666,0.868074865665482,0.7261462108609474,0.21353389349744897
0.95,0.8635237413883949,0.4351375501513031,0.883178936512738,0.7461095591246837,0.47467412032976114
0.95,0.9225041655520962,0.793640464585767,0.9180129916296443,0.8687627126123015,0.370256623543878
0.95,0.884529491783793,0.4123639379521173,0.8868339211459126,0.7777960995231766,0.4444968340121977
0.95,0.8775836630653643,0.3180395516193849,0.8816712491421959,0.7586210169747567,0.5837403008397314
0.95,0.8841932929904002,0.5522603487063359,0.8856859746071294,0.7785978598359263,0.29466424239629396
0.95,0.9113903041540911,0.7208344919932881,0.9163797860536601,0.8641692919171765,0.2777705808913227
0.95,0.8800118644670564,0.7290704141490043,0.8830096534210224,0.8229913429681264,0.5067227557334935
0.95,0.8931841561485471,0.6048659697477343,0.904894475491275,0.8359979337211162,0.5090904546160494
0.95,0.9044088935417671,0.6854431333260332,0.8719160896513427,0.7331200983968036,0.44882878205281856
0.95,0.9087379961236663,0.7300322956541071,0.9229484588998944,0.8806578684894548,0.3458123596801291
0.95,0.8710775818030007,0.30498698559669046,0.876921728249062,0.747060489438976,0.36954641839246866
0.95,0.8662155054703521,0.5336648568030857,0.8732845412687971,0.7622914137832268,0.3533561107930124
0.95,0.8186728412476914,0.27545347793210456,0.8720087237303841,0.7366390063235034,0.2360208639629902
0.95,0.8768408408415695,0.405671835737224,0.8748027771181315,0.7404194352139406,0.44649651233815335
0.95,0.863411502723285,0.5323600018803971,0.8664614663882113,0.7457695084544778,0.604074650747045
0.95,0.8475668498832536,0.18714290928034455,0.8965708572642773,0.7851761773993768,0.31383812661396
0.95,0.8364828508817626,0.4111328740569478,0.8601015968135856,0.7121549962350836,0.3464197949094964
0.95,0.8857523595736633,0.6605595474386626,0.8771457803828406,0.7735505825752345,0.6742413305436668
0.95,0.8795072431734258,0.4659251443304975,0.8761259304995767,0.7477009991847622,0.45563400125314285
0.95,0.8075359242573842,0.5242487548337901,0.8259036004367503,0.7206566621835511,0.40900975436716186
0.95,0.8837010165363216,0.4611205123292816,0.8874002638145705,0.7798107584131141,0.6728545447323238
0.95,0.918524578390031,0.7018953659319818,0.9059633806893929,0.8285917135283389,0.5098178235246476
0.95,0.8744871070330124,0.36113311929136943,0.885069308983518,0.7535627553709308,0.40336967388270784
0.95,0.870845577982705,0.42070007316978303,0.8711485565763385,0.7312505152360755,0.305370467039301
0.95,0.8700529591458919,0.6426310183288176,0.8769937870103202,0.7939272552991501,0.40476855248013993
0.95,0.800419645969798,0.4072657481653026,0.8267933813115731,0.6912013855876805,0.3581665678903979
0.95,0.8852288973296771,0.4752063321234375,0.8852385517329273,0.773352575543019,0.5203214819776479
0.95,0.8628088181814356,0.41545368220222645,0.8722339165901888,0.7454329171470843,0.3533020724335717
0.95,0.8714823256603882,0.5439777706197337,0.8740720093301401,0.7600856318550634,0.45502552239234667
0.95,0.8448947098671046,0.28558937638512005,0.8949734838862003,0.7912311405188138,0.2231559888426394
0.95,0.828296688266055,0.6031934541232555,0.845653145134984,0.7711671961436227,0.32350476066674927
0.95,0.8256724291757895,0.39427183384574754,0.8343033668950255,0.6807116949306634,0.2732776804604611
0.95,0.8778081386493445,0.4312138390757642,0.8765562068194276,0.744541746548013,0.4194731952155077
0.95,0.8884228455311828,0.47992503893124794,0.8914706878047163,0.79354590238467,0.3706516309846827
0.95,0.8826836630634614,0.5917309918391179,0.8827816218660136,0.7861692776302928,0.501288090132378
0.95,0.895998704616731,0.6236301517684638,0.9050455673687274,0.836620019603414,0.41172397206480116
0.95,0.8812910404942405,0.47671895263105124,0.8786344245374655,0.7545327213204714,0.5959620618115679
0.95,0.8767595625110486,0.3973278435459475,0.8785552451465077,0.7539202207806966,0.4684293395319617
0.95,0.8836012336820609,0.5214869266875253,0.881933721861692,0.7633005829457052,0.6242059755241548
0.95,0.8754827021828585,0.45396208452751674,0.872803486788448,0.7339449081678243,0.5043200234090287
0.95,0.854055887716334,0.5754908130323415,0.8684741439759257,0.7602332039223245,0.6842591087362022
0.95,0.8618063394283692,0.6872451592779312,0.8770280449784256,0.815091300382519,0.20021505667312642
0.95,0.8628267527903859,0.41617106140876275,0.8633574803946267,0.7199501848285453,0.4154922060538064
0.95,0.9215211345194017,0.6740542573788387,0.9067826510201803,0.8218582738058725,0.33939577758351774
0.95,0.8825661682114007,0.5864889374335375,0.885873272554276,0.7840528047643582,0.6277402405162863
0.95,0.8812769038553345,0.4056117542025152,0.8892780436969443,0.7841064341165995,0.35187199760724264
0.95,0.8031927351544987,0.1737114235931193,0.8244317918881184,0.6433423200785985,0.20876948603126233
0.95,0.8309790349781235,0.5613367596200652,0.8301003450634603,0.7296864715463579,0.26597156010719164
0.95,0.9252180862151886,0.7274353235849725,0.9460188279078392,0.9088704695919685,0.2502080044054979
0.95,0.8815868626169804,0.44511683419773773,0.8747332412923241,0.7374516124615437,0.5542050161078154
0.95,0.8669251168957872,0.4122706660014328,0.873239346657596,0.7459215148248193,0.5206342142029252
0.95,0.8731861619991591,0.2172695599834475,0.8761184392890724,0.7409406807327141,0.09929049999690547
0.95,0.8248275106912032,0.45572083509213573,0.8457999021086948,0.7109022194762982,0.3943412728165928
0.95,0.8695359559460524,0.5643795155757461,0.8620717051201623,0.7219423118335949,0.6682225818635514
0.95,0.868626668375413,0.4850322861339503,0.9004183408796568,0.7976431295171936,0.5075499487657669
0.95,0.8733226786487557,0.5960517537190119,0.877064544406488,0.7680500719076373,0.37561266153968004
0.95,0.892402130171212,0.570009080514171,0.8947640331435703,0.8046235021855696,0.12259343043950503
0.95,0.8949557467334555,0.6103856053434776,0.890375117777064,0.7899987863793961,0.44170441799058136
0.95,0.860285076558065,0.3146325312816442,0.8699813559143843,0.7296922896227569,0.16728064282812552
0.95,0.8807676359290643,0.6881040346089896,0.8813671489717345,0.8000338177671402,0.6990942150863001
0.95,0.881214109389863,0.3697653502779696,0.8839684560286933,0.7678836605580314,0.711028440026737
0.95,0.8669910365857046,0.3990364183514694,0.8713353041917087,0.7402458976587188,0.4473128071022959
0.95,0.8820234385358497,0.2896837564461482,0.8822273833068816,0.7608614257005477,0.42733777366396114
0.95,0.8497534626473956,0.4243487443076356,0.8734178119788666,0.7505022947390195,0.3081349277218211
0.95,0.9195374869442934,0.6814522975863359,0.9067778218307111,0.8274162178667497,0.4087806590732087
0.95,0.8808559006409574,0.39995232536136704,0.8832866580275627,0.761208489825111,0.5383783473029443
0.95,0.8702207876084266,0.5770212419060944,0.8856236358030959,0.7535531330236911,0.5135497459253795
0.95,0.8997410177292402,0.605463901711605,0.8926278916186859,0.7906751426936395,0.46929455232757517
0.95,0.8846940331908554,0.3758028321251063,0.8787884543966921,0.7451514839331643,0.5115585528767859
0.95,0.8840150196943733,0.3967751732971046,0.8830848055417803,0.764381074047781,0.2669567405808596
0.95,0.882092404492774,0.44452285359066607,0.8767171886115825,0.7430863179982915,0.6232929289717482
0.95,0.8730641960151708,0.4673473789457671,0.878681619931657,0.761037286922368,0.4016989527895129
0.95,0.8259917317172633,0.35128306057060427,0.827901756829513,0.6551744549409259,0.3010974396816444
0.95,0.84032282776394,0.3990838261910004,0.8492319744305548,0.6981439007320782,0.2403828112312319
0.95,0.8832007075754287,0.6685242547002542,0.8756853041890912,0.7715641617270453,0.2003752713796773
0.95,0.8830885501899551,0.3485011352057338,0.8836613374014847,0.7663412296455956,0.38434049571579604
0.95,0.8956318872332426,0.6948324676318672,0.8995979290562894,0.8243608131264175,0.5598286645702587
0.95,0.857846089804139,0.3143897346011497,0.8586662487269624,0.701707799560286,0.4958775630426497
0.95,0.8937987012564372,0.5311488066456641,0.8748285513049148,0.7385760810990987,0.23399975624156097
0.95,0.8997646641759977,0.6524559631569062,0.897726817189711,0.8038916163432526,0.30865725128136096
0.95,0.8691316074379567,0.4422017416144791,0.8752363405109794,0.7485298125551754,0.5928049774680347
0.95,0.883064983591547,0.34845761677036174,0.8828513559963844,0.7633603771682727,0.5595821474187673
0.95,0.8882746669647579,0.5067550520353673,0.8890466825453313,0.7861451445661398,0.3422369340197795
0.95,0.8809695492839079,0.33026400173201165,0.8763136108921262,0.7397302270653077,0.2822153391404991
0.95,0.8811938998470896,0.2482372814717809,0.8820777530302912,0.7602181277985116,0.11122754159949684
0.95,0.8816261908947595,0.5080859481422997,0.8858966270989868,0.7778622322902966,0.1834919529397063
0.95,0.8218197654861306,0.6214172092478867,0.8396729247223463,0.7542463684930286,0.24589999527836826
0.95,0.8897503875928239,0.508984756095747,0.8851643090276577,0.7723154684579909,0.6027122123090664
0.95,0.8742386870150803,0.5118275080005733,0.8766293591442084,0.7722442748937198,0.21209851260262663
0.95,0.8867019088209261,0.502469875949515,0.8890766952413731,0.7898729907574871,0.4706688426504493
0.95,0.8945034650426281,0.7036062039139906,0.8978123156218965,0.8196034165145265,0.32282615965314815
0.95,0.8839376650579294,0.45121647492915035,0.8779989266097316,0.747817777225041,0.7022397603196925
0.95,0.8554635088490097,0.48667414515051244,0.8617942698702472,0.7340267488112797,0.36285725314221906
0.95,0.8801680732635375,0.3754482370266692,0.8753534547408874,0.738068936946334,0.40264685627794067
0.95,0.876482291708605,0.5106895218854968,0.8778938949971749,0.7375433646390279,0.5782577311059558
0.95,0.8897866530805935,0.5714956087887048,0.892685711552741,0.7944626594180597,0.5819835458177758
0.95,0.8307625620049439,0.46730503994630956,0.8831591233218175,0.7638106271830828,0.17102499429710555
0.95,0.8775292140492456,0.33940658540869006,0.8785895715800692,0.7506902446436521,0.7293488699650041
0.95,0.8938708106648899,0.6918427175746127,0.9025819378085485,0.8316669699492056,0.5659604576858479
0.95,0.8845926542786858,0.49132138258644464,0.8841262495637623,0.7716469829837205,0.2071561524358611
0.95,0.8440312824345767,0.4331298118936489,0.8569271693278576,0.716859979063843,0.13925738110375913
0.95,0.8955690138504543,0.5858932442554172,0.8992264973354316,0.8163232053129775,0.2470680407606836
0.95,0.7389764837398192,0.5046981643324996,0.7826756863627437,0.6797545382201853,0.29459127357951664
0.95,0.8392366162709199,0.39391332828814435,0.8332418064859439,0.6538805268822929,0.32645461473476506
0.95,0.8742919744955719,0.22742731210830405,0.8773579268385546,0.7452546415752478,0.5186648957888024
0.95,0.8805319356028061,0.2812409641037648,0.8806441428681487,0.7555293247291617,0.48133664840775564
0.95,0.8671624647048214,0.3293222239433083,0.8738339818218998,0.7393326521116641,0.33993634428013303
0.95,0.8950090248267437,0.6129861531377193,0.8906631029941794,0.7926447448888377,0.7048380588013249
0.95,0.8388374956954487,0.3629934162664445,0.8584304036842324,0.7116930530762382,0.2380669914534315
0.95,0.8526129154361703,0.34460722079757083,0.8601483983807302,0.7090820999858737,0.42910903882132295
0.95,0.878620168889571,0.42056143793373946,0.8805829742997556,0.7589779914677462,0.6520876868761322
0.95,0.8709470493449966,0.3776387796879278,0.8908605035277001,0.752494601139622,0.3473509604290867
0.95,0.8981123198788674,0.5777043631734113,0.8876553312225827,0.7774028694048122,0.39855827536600164
0.95,0.8807971868623901,0.5117988484121573,0.8822909406541388,0.7696585371283065,0.48797103709028866
0.95,0.9099359777520756,0.6534823061528139,0.8970105064319278,0.8028525207162638,0.49522233254495224
0.95,0.891793719357836,0.5796860595184161,0.8915408499043173,0.7923392496632714,0.5786280428413128
0.95,0.8750170663547423,0.3754696537704788,0.8810470168505976,0.7596914045079108,0.6586419261474615
0.95,0.8874605095002913,0.6209579591412924,0.8905907869804675,0.797133756156807,0.4630655555545355
0.95,0.8436605957066641,0.5545575297145237,0.8557011852804717,0.7468771820989732,0.40393780569842347
0.95,0.8831400164123373,0.6135198658486055,0.8875271547702975,0.7914913642872561,0.6245772417397003
0.95,0.8667535760992441,0.764052394443448,0.8623457767226792,0.8074938725548326,0.4822494298605178
0.95,0.8689465676079977,0.47731520384364473,0.867661538648929,0.7303236784536862,0.3940010707736596
0.95,0.9031356484434804,0.6796492712516284,0.896013058819508,0.8083816289624509,0.2441037886273277
0.95,0.8945880260317435,0.5856364863349212,0.8902847979081456,0.7891125847434496,0.6576517865434891
0.95,0.8391538087400358,0.1824990796397474,0.8825375001317037,0.7538026044824087,0.27315742328021553
0.95,0.8551435672028747,0.3756815028865903,0.8759294688600576,0.7511147391296067,0.5594607923501002
0.95,0.9093950582537667,0.737321992552956,0.9103698479160518,0.843739517466432,0.3278878562255643
